timestamp,open,high,low,close,volume
14:35,1892.0,1893.05,1891.6,1893.0,8305
14:34,1891.7,1892.5,1891.25,1892.05,7512
14:33,1890.7,1892.1,1890.55,1891.65,7282
14:32,1891.05,1891.6,1890.3,1890.7,10599
14:31,1890.65,1892.65,1890.6,1891.05,76712
14:30,1891.3,1891.9,1890.75,1890.75,13553
14:29,1889.65,1892.2,1889.45,1891.85,62853
14:28,1891.6,1891.75,1889.65,1889.65,36691
14:27,1892.45,1892.6,1891.65,1891.65,8329
14:26,1892.6,1892.9,1892.45,1892.45,7509
14:25,1893.0,1893.2,1892.2,1892.8,9277
14:24,1893.5,1894.3,1893.05,1893.05,7168
14:23,1893.1,1894.6,1893.0,1893.85,7354
14:22,1892.65,1894.0,1892.3,1893.1,6086
14:21,1892.4,1893.3,1892.0,1892.65,5703
14:20,1893.2,1893.25,1892.0,1892.4,9202
14:19,1893.1,1893.7,1892.8,1893.2,7012
14:18,1892.95,1893.85,1892.5,1893.05,6923
14:17,1893.4,1894.35,1892.8,1892.85,5980
14:16,1892.75,1895.05,1892.6,1893.35,9774
14:15,1893.1,1893.85,1892.5,1892.75,7105
14:14,1891.95,1894.0,1891.75,1893.15,7893
14:13,1891.85,1893.0,1891.6,1891.95,10272
14:12,1891.9,1893.15,1891.65,1892.55,8374
14:11,1892.15,1893.4,1891.75,1891.9,5803
14:10,1891.9,1892.95,1891.55,1892.15,7525
14:09,1893.25,1893.65,1891.7,1891.75,7953
14:08,1894.85,1895.3,1893.25,1893.25,6483
14:07,1895.3,1896.0,1894.85,1894.85,5774
14:06,1895.35,1896.0,1895.15,1895.4,7950
14:05,1895.55,1895.85,1894.75,1895.15,5571
14:04,1895.25,1896.0,1895.2,1896.0,7473
14:03,1894.75,1895.85,1894.5,1895.85,6505
14:02,1894.65,1895.1,1894.0,1894.75,6035
14:01,1895.2,1895.6,1894.45,1894.9,6304
14:00,1894.7,1896.0,1894.4,1895.2,8113
13:59,1895.05,1895.9,1894.6,1894.7,6128
13:58,1894.75,1895.9,1894.55,1895.1,7114
13:57,1894.35,1895.6,1894.15,1894.75,9815
13:56,1894.15,1895.35,1894.1,1894.55,7193
13:55,1894.4,1895.1,1894.0,1894.15,6868
13:54,1893.85,1895.45,1893.4,1894.45,6772
13:53,1894.8,1895.4,1892.85,1893.8,10031
13:52,1893.75,1895.55,1893.55,1895.3,7441
13:51,1897.0,1897.0,1893.6,1894.2,18352
13:50,1897.0,1897.3,1896.9,1897.0,6429
13:49,1897.2,1897.75,1897.0,1897.0,5346
13:48,1898.2,1898.25,1897.15,1897.75,7028
13:47,1898.6,1899.0,1898.2,1898.2,8157
13:46,1899.25,1899.6,1898.2,1898.25,10888
13:45,1899.5,1900.5,1899.0,1899.25,6313
13:44,1899.65,1900.8,1899.5,1899.5,9493
13:43,1899.6,1900.4,1899.6,1899.65,11450
13:42,1898.95,1900.0,1898.9,1899.6,6447
13:41,1899.15,1899.9,1898.9,1898.95,8242
13:40,1899.3,1899.7,1898.8,1899.15,7612
13:39,1899.4,1900.0,1899.2,1899.3,5722
13:38,1899.7,1900.35,1899.35,1899.6,8765
13:37,1899.65,1900.65,1899.35,1899.7,8856
13:36,1899.95,1900.25,1899.35,1899.65,7928
13:35,1899.55,1901.1,1899.1,1900.0,41924
13:34,1900.0,1900.95,1899.5,1899.55,42817
13:33,1899.2,1901.05,1899.2,1899.85,23864
13:32,1899.6,1900.0,1898.9,1899.3,8364
13:31,1899.3,1899.85,1898.75,1899.45,16821
13:30,1899.25,1899.4,1899.1,1899.3,5988
13:29,1899.25,1900.0,1899.1,1899.25,9464
13:28,1899.6,1900.0,1899.1,1899.35,5937
13:27,1899.85,1900.0,1899.25,1900.0,6005
13:26,1899.65,1900.0,1899.65,1900.0,6719
13:25,1900.5,1901.05,1899.65,1899.95,11196
13:24,1900.85,1901.1,1900.1,1900.25,7864
13:23,1900.9,1901.1,1900.35,1900.8,5753
13:22,1901.05,1901.35,1900.5,1900.9,5849
13:21,1901.0,1902.05,1900.85,1901.05,8185
13:20,1899.8,1902.0,1899.8,1901.25,8765
13:19,1899.85,1900.8,1899.55,1899.8,5593
13:18,1899.45,1900.8,1899.4,1900.15,5575
13:17,1899.4,1900.25,1899.1,1899.5,6819
13:16,1900.0,1900.1,1899.45,1899.7,4956
13:15,1899.65,1900.45,1899.6,1900.05,5243
13:14,1900.7,1901.05,1899.6,1899.65,6433
13:13,1899.35,1901.1,1899.3,1900.7,6605
13:12,1899.6,1899.65,1899.2,1899.55,6375
13:11,1899.65,1899.85,1899.5,1899.6,4990
13:10,1899.65,1900.0,1899.55,1899.85,5705
13:09,1900.0,1900.2,1899.55,1899.65,5923
13:08,1900.35,1900.5,1899.8,1900.0,5205
13:07,1900.25,1900.5,1900.05,1900.2,7562
13:06,1900.4,1900.5,1900.2,1900.25,6564
13:05,1900.35,1900.95,1900.25,1900.45,5272
13:04,1900.25,1901.0,1900.2,1900.35,5552
13:03,1900.05,1900.5,1900.0,1900.2,8657
13:02,1899.9,1900.5,1899.7,1900.3,5157
13:01,1899.3,1900.5,1899.0,1899.9,8474
13:00,1899.65,1900.5,1899.2,1899.5,6625
12:59,1900.7,1900.85,1899.65,1899.7,8529
12:58,1901.1,1901.2,1900.6,1900.8,5688
12:57,1901.3,1902.25,1900.6,1901.2,6628
12:56,1901.55,1902.4,1901.25,1901.3,5476
12:55,1901.0,1902.25,1901.0,1901.55,6467
12:54,1901.9,1902.25,1901.0,1901.0,5056
12:53,1901.55,1902.75,1901.5,1901.9,6174
12:52,1902.2,1902.2,1901.55,1901.55,4126
12:51,1902.25,1902.4,1902.0,1902.2,5522
12:50,1902.0,1902.75,1902.0,1902.15,5004
12:49,1902.1,1903.2,1902.0,1902.0,5427
12:48,1902.55,1903.15,1902.1,1902.1,3943
12:47,1902.75,1903.05,1902.3,1902.55,4568
12:46,1902.75,1903.75,1902.45,1902.75,5598
12:45,1903.2,1903.35,1902.65,1903.3,4236
12:44,1903.0,1903.4,1902.65,1903.35,5260
12:43,1903.6,1904.2,1902.85,1903.0,4516
12:42,1904.1,1904.35,1903.5,1904.25,5971
12:41,1903.95,1904.65,1903.8,1904.1,3859
12:40,1904.0,1904.45,1903.6,1903.95,5794
12:39,1904.25,1904.8,1904.0,1904.0,5523
12:38,1905.1,1905.45,1904.05,1904.1,3798
12:37,1905.85,1906.4,1904.4,1905.1,5437
12:36,1905.55,1907.5,1905.4,1906.2,8682
12:35,1904.45,1905.75,1904.4,1905.75,5755
12:34,1904.25,1905.55,1904.0,1905.05,5387
12:33,1904.1,1905.2,1903.85,1904.65,5532
12:32,1904.65,1905.3,1903.95,1903.95,5599
12:31,1905.45,1905.7,1904.65,1904.65,3699
12:30,1905.15,1905.6,1904.65,1905.1,4313
12:29,1904.55,1905.8,1904.5,1905.15,4717
12:28,1904.45,1905.75,1904.15,1904.9,5753
12:27,1904.2,1905.3,1904.15,1904.4,5628
12:26,1903.8,1905.0,1903.7,1904.0,4420
12:25,1904.1,1904.45,1903.45,1904.15,3153
12:24,1904.0,1904.45,1903.65,1904.1,3218
12:23,1902.4,1904.15,1902.25,1904.0,3584
12:22,1902.6,1902.95,1902.0,1902.4,3346
12:21,1903.25,1904.1,1902.35,1902.6,3171
12:20,1903.0,1904.35,1902.3,1904.1,3925
12:19,1903.15,1904.2,1902.45,1903.1,4074
12:18,1901.6,1903.35,1901.25,1903.35,5947
12:17,1902.05,1902.65,1901.2,1901.5,3843
12:16,1902.0,1903.1,1901.9,1902.05,3262
12:15,1901.6,1902.9,1901.0,1901.85,4905
12:14,1901.75,1902.6,1901.3,1901.6,6749
12:13,1902.0,1903.95,1901.5,1902.5,6145
12:12,1903.8,1904.25,1901.55,1902.1,6855
12:11,1904.55,1905.2,1903.3,1903.8,10825
12:10,1905.35,1906.3,1904.5,1904.55,2156
12:09,1905.65,1906.25,1904.5,1905.5,4053
12:08,1905.2,1906.0,1904.75,1905.65,3860
12:07,1905.15,1906.2,1905.05,1905.1,3129
12:06,1904.9,1905.55,1904.65,1905.25,3193
12:05,1905.0,1905.5,1904.4,1904.85,5045
12:04,1905.2,1905.75,1905.0,1905.0,3047
12:03,1906.0,1906.3,1905.05,1905.2,5668
12:02,1906.3,1906.85,1906.0,1906.3,2547
12:01,1906.8,1907.15,1906.2,1906.3,3725
12:00,1907.0,1907.95,1906.8,1906.8,2747
11:59,1906.5,1907.95,1906.2,1907.0,3551
11:58,1906.95,1907.65,1906.5,1906.5,5806
11:57,1906.3,1907.9,1906.25,1906.95,3729
11:56,1906.65,1907.0,1906.2,1906.3,3501
11:55,1906.7,1907.5,1906.6,1906.65,3487
11:54,1907.0,1907.8,1906.6,1906.7,4743
11:53,1908.05,1908.05,1907.0,1907.0,2983
11:52,1908.95,1909.05,1907.5,1907.75,2657
11:51,1907.85,1909.95,1907.1,1908.75,9137
11:50,1907.1,1908.9,1907.05,1907.85,3693
11:49,1907.7,1908.45,1907.5,1907.5,4170
11:48,1907.35,1908.05,1907.0,1907.7,2991
11:47,1908.35,1908.9,1907.3,1907.35,3124
11:46,1908.5,1909.0,1907.75,1908.35,3708
11:45,1909.5,1909.85,1908.45,1908.7,2671
11:44,1908.8,1910.0,1908.55,1909.5,4330
11:43,1908.5,1909.65,1908.45,1908.8,5204
11:42,1908.95,1909.4,1908.45,1908.5,3677
11:41,1909.2,1909.6,1908.6,1908.95,5268
11:40,1909.5,1910.8,1909.1,1909.2,4236
11:39,1910.35,1910.35,1909.15,1909.4,4381
11:38,1911.2,1911.7,1910.1,1910.35,3411
11:37,1910.6,1911.6,1910.35,1911.55,3416
11:36,1910.75,1910.95,1910.35,1910.35,3363
11:35,1910.75,1911.45,1910.1,1910.75,3025
11:34,1911.3,1912.95,1910.5,1910.95,4354
11:33,1911.4,1911.75,1910.8,1911.3,4052
11:32,1911.75,1912.3,1911.25,1911.4,3760
11:31,1911.8,1912.95,1911.55,1911.75,6654
11:30,1911.65,1912.25,1911.65,1911.8,2518
11:29,1911.4,1912.1,1911.15,1911.65,4566
11:28,1910.95,1912.0,1910.95,1911.4,3709
11:27,1910.9,1911.35,1910.9,1910.95,1794
11:26,1910.75,1911.35,1910.35,1910.85,3874
11:25,1910.55,1911.75,1910.5,1910.75,3871
11:24,1910.85,1911.45,1910.45,1910.5,4186
11:23,1910.0,1911.0,1910.0,1910.85,3392
11:22,1908.6,1910.05,1908.55,1910.0,8599
11:21,1908.6,1908.75,1907.8,1908.6,3870
11:20,1907.75,1908.8,1907.75,1908.6,3441
11:19,1907.95,1908.65,1907.7,1907.75,3821
11:18,1907.25,1907.85,1906.9,1907.85,3385
11:17,1907.2,1908.1,1907.0,1907.65,2603
11:16,1907.1,1908.45,1906.55,1907.15,6809
11:15,1905.75,1907.25,1905.3,1907.25,4093
11:14,1905.9,1906.6,1905.3,1905.75,4959
11:13,1906.45,1906.8,1905.35,1906.35,3954
11:12,1904.65,1906.65,1904.5,1906.45,5418
11:11,1905.65,1907.25,1904.6,1904.65,8434
11:10,1906.55,1906.55,1905.55,1905.65,3361
11:09,1906.25,1906.7,1906.25,1906.55,1896
11:08,1905.75,1906.85,1905.75,1906.25,1991
11:07,1907.0,1907.15,1905.6,1905.75,2226
11:06,1906.7,1907.15,1906.6,1907.0,2628
11:05,1908.7,1908.75,1906.7,1907.05,4386
11:04,1907.6,1909.25,1907.55,1908.7,2552
11:03,1908.0,1909.1,1907.55,1907.6,3844
11:02,1908.1,1908.7,1907.45,1908.0,2165
11:01,1909.1,1909.4,1907.55,1908.35,3295
11:00,1908.2,1909.75,1908.2,1909.1,2538
10:59,1909.85,1909.9,1908.0,1908.2,5016
10:58,1910.0,1910.6,1909.65,1909.85,1811
10:57,1909.9,1910.6,1909.25,1910.0,2853
10:56,1909.5,1910.75,1909.0,1909.9,3813
10:55,1910.9,1911.85,1909.15,1909.8,3535
10:54,1911.15,1911.55,1909.9,1910.9,5947
10:53,1911.6,1912.5,1911.15,1911.15,2441
10:52,1911.6,1913.3,1911.15,1912.0,6658
10:51,1912.65,1913.15,1911.5,1911.75,2819
10:50,1912.4,1914.0,1912.1,1912.65,3350
10:49,1912.05,1913.5,1912.0,1912.4,3391
10:48,1912.6,1912.85,1912.0,1912.05,3495
10:47,1912.25,1913.45,1912.25,1912.6,4143
10:46,1912.5,1913.0,1911.9,1912.25,2905
10:45,1912.0,1913.25,1911.9,1912.5,4855
10:44,1911.35,1912.65,1910.6,1912.0,3954
10:43,1910.55,1911.7,1910.55,1911.25,2733
10:42,1912.2,1912.2,1910.2,1911.05,3781
10:41,1913.15,1913.45,1912.0,1912.2,3208
10:40,1916.5,1916.5,1913.15,1913.15,5264
10:39,1915.65,1916.95,1915.0,1916.5,5635
10:38,1914.3,1916.95,1914.0,1915.65,8815
10:37,1911.65,1914.5,1911.65,1914.3,9521
10:36,1910.3,1912.0,1910.3,1911.85,4739
10:35,1909.05,1910.85,1908.3,1910.3,5688
10:34,1910.65,1910.75,1909.05,1909.15,2796
10:33,1910.3,1910.8,1909.95,1910.65,1387
10:32,1911.0,1911.6,1910.25,1910.3,2474
10:31,1912.05,1912.6,1911.0,1911.0,6808
10:30,1911.05,1912.55,1910.95,1912.4,4034
10:29,1909.0,1911.05,1909.0,1911.05,4987
10:28,1909.7,1910.95,1908.75,1909.4,10735
10:27,1908.1,1909.7,1907.9,1909.7,7700
10:26,1907.1,1908.9,1906.95,1908.9,4476
10:25,1906.3,1907.7,1906.2,1907.1,4118
10:24,1905.95,1906.2,1905.5,1906.2,3829
10:23,1906.1,1906.25,1905.15,1905.95,3294
10:22,1905.45,1906.35,1905.2,1906.15,2083
10:21,1907.15,1907.15,1905.1,1905.6,4363
10:20,1907.2,1907.95,1906.2,1907.35,6503
10:19,1905.05,1907.8,1904.1,1907.05,4789
10:18,1907.0,1908.0,1904.0,1904.75,9194
10:17,1906.75,1907.8,1905.75,1907.0,5214
10:16,1905.9,1907.0,1905.35,1906.35,11410
10:15,1905.3,1907.0,1904.8,1905.9,5391
10:14,1903.55,1905.7,1903.5,1905.2,4117
10:13,1903.75,1904.3,1902.8,1903.55,14248
10:12,1904.7,1905.45,1901.1,1903.8,87280
10:11,1906.35,1906.85,1904.45,1904.7,3594
10:10,1909.0,1909.0,1906.0,1906.35,7420
10:09,1904.45,1909.7,1904.45,1909.0,16098
10:08,1905.05,1905.05,1903.9,1904.45,2150
10:07,1903.55,1906.4,1903.55,1904.7,5817
10:06,1904.3,1904.35,1903.05,1903.5,4695
10:05,1904.2,1905.55,1903.7,1904.35,3728
10:04,1903.15,1905.05,1903.15,1903.8,3881
10:03,1904.45,1904.65,1902.9,1903.15,3157
10:02,1904.8,1905.3,1904.0,1904.45,4041
10:01,1905.35,1905.5,1904.6,1904.8,4406
10:00,1905.3,1905.9,1904.3,1905.25,5675
09:59,1904.0,1905.3,1904.0,1905.3,13034
09:58,1903.2,1904.7,1902.75,1904.0,4677
09:57,1902.7,1903.9,1902.55,1902.9,7903
09:56,1903.6,1904.6,1902.5,1902.5,4030
09:55,1903.15,1903.85,1902.8,1903.6,2952
09:54,1903.85,1904.1,1903.05,1903.2,5296
09:53,1902.7,1904.55,1902.5,1903.8,5104
09:52,1902.9,1903.05,1902.65,1902.95,3069
09:51,1902.5,1903.65,1902.5,1902.9,5856
09:50,1902.6,1903.7,1901.5,1902.55,9002
09:49,1902.4,1903.0,1902.0,1902.6,8427
09:48,1900.35,1902.35,1900.35,1902.0,8013
09:47,1900.1,1901.2,1900.0,1900.35,7380
09:46,1898.4,1900.75,1898.1,1900.1,7952
09:45,1899.1,1899.5,1898.25,1898.4,5880
09:44,1898.6,1899.5,1898.0,1899.4,5786
09:43,1899.4,1899.95,1898.1,1898.4,7031
09:42,1897.95,1899.55,1896.6,1899.35,11252
09:41,1897.4,1899.0,1897.4,1897.4,10941
09:40,1896.6,1898.1,1895.95,1897.4,32058
09:39,1899.05,1899.25,1896.55,1896.6,44248
09:38,1899.95,1899.95,1898.0,1899.05,47068
09:37,1901.3,1901.3,1899.25,1899.85,30135
09:36,1900.6,1901.8,1900.1,1901.1,4712
09:35,1900.95,1901.3,1899.65,1900.6,34108
09:34,1902.35,1903.45,1900.9,1900.9,24661
09:33,1902.8,1903.85,1901.0,1902.35,57613
09:32,1904.0,1904.15,1902.4,1902.4,5719
09:31,1904.25,1904.55,1903.05,1903.95,5190
09:30,1903.3,1905.35,1902.7,1904.25,6421
09:29,1904.05,1904.55,1902.1,1903.3,11744
09:28,1906.0,1906.6,1903.5,1904.05,15883
09:27,1906.9,1906.9,1905.65,1906.0,10139
09:26,1906.7,1908.05,1906.2,1906.9,5855
09:25,1909.5,1909.8,1906.4,1906.7,11077
09:24,1907.15,1909.45,1906.4,1909.45,12644
09:23,1906.55,1907.35,1906.0,1907.15,6767
09:22,1906.9,1907.15,1906.35,1907.0,6010
09:21,1907.65,1907.7,1905.9,1906.4,7721
09:20,1903.85,1907.7,1903.2,1907.65,25274
09:19,1903.2,1906.25,1902.6,1903.95,21103
09:18,1905.0,1905.35,1902.5,1903.25,17935
09:17,1908.5,1908.85,1905.0,1905.3,44109
09:16,1913.2,1913.6,1908.15,1908.85,48073
09:15,1919.3,1923.7,1910.25,1913.5,177369
