timestamp,open,high,low,close,volume
14:38,1265.25,1265.5,1265.0,1265.3,10621
14:37,1265.6,1265.65,1265.25,1265.25,20282
14:36,1265.05,1265.6,1264.7,1265.25,15354
14:35,1264.3,1265.4,1264.25,1265.05,25862
14:34,1264.0,1264.4,1264.0,1264.3,8362
14:33,1263.8,1264.45,1263.3,1264.0,14177
14:32,1264.1,1264.1,1263.05,1263.7,18710
14:31,1264.65,1264.65,1263.95,1264.1,20181
14:30,1264.65,1264.85,1264.25,1264.25,11086
14:29,1264.2,1264.9,1263.8,1264.65,15242
14:28,1264.25,1264.3,1263.5,1264.2,6062
14:27,1263.8,1264.25,1263.5,1264.05,26751
14:26,1263.65,1264.0,1263.6,1263.8,10464
14:25,1263.8,1264.0,1263.05,1263.6,20736
14:24,1263.95,1264.25,1263.55,1263.8,11180
14:23,1262.5,1263.95,1262.3,1263.95,27987
14:22,1262.7,1263.1,1262.0,1262.5,21696
14:21,1263.0,1263.6,1262.45,1262.85,17349
14:20,1264.3,1264.3,1262.7,1263.0,18266
14:19,1264.4,1264.6,1263.6,1264.3,15174
14:18,1264.2,1264.75,1263.8,1264.4,17574
14:17,1264.0,1264.7,1263.7,1264.5,7089
14:16,1263.5,1264.4,1263.5,1264.3,8595
14:15,1264.7,1264.9,1263.5,1263.5,11413
14:14,1264.55,1265.65,1264.15,1264.95,13663
14:13,1264.65,1265.25,1263.8,1264.55,13178
14:12,1263.85,1264.75,1263.35,1264.65,12843
14:11,1264.95,1265.0,1263.4,1263.85,19411
14:10,1265.2,1265.35,1264.45,1265.0,47921
14:09,1266.1,1266.15,1265.1,1265.2,18746
14:08,1267.15,1267.4,1266.1,1266.1,13025
14:07,1267.35,1267.7,1267.1,1267.4,4746
14:06,1268.05,1268.65,1267.35,1267.35,9889
14:05,1268.45,1268.65,1267.8,1268.05,27032
14:04,1269.3,1269.35,1268.25,1268.45,9418
14:03,1268.3,1269.3,1268.3,1268.85,9512
14:02,1267.75,1268.8,1267.55,1268.3,23824
14:01,1268.4,1268.65,1267.55,1267.55,6985
14:00,1267.8,1268.85,1267.35,1268.4,17668
13:59,1267.6,1267.9,1267.55,1267.8,16971
13:58,1267.7,1267.8,1267.55,1267.6,9829
13:57,1267.9,1268.35,1267.65,1267.65,12164
13:56,1267.4,1268.45,1267.4,1267.9,12497
13:55,1266.95,1267.5,1266.95,1267.4,16210
13:54,1266.75,1267.05,1266.5,1266.95,36606
13:53,1268.1,1268.2,1266.65,1266.75,43427
13:52,1268.5,1268.5,1268.1,1268.1,11188
13:51,1269.5,1269.5,1268.1,1268.5,17632
13:50,1269.7,1269.85,1269.3,1269.5,12007
13:49,1270.05,1270.15,1269.7,1269.85,23370
13:48,1270.1,1270.2,1270.0,1270.1,9793
13:47,1270.45,1270.6,1270.1,1270.1,13873
13:46,1270.4,1270.55,1270.25,1270.5,11938
13:45,1270.95,1270.95,1270.4,1270.4,7821
13:44,1270.5,1271.05,1270.4,1270.95,12751
13:43,1270.55,1271.65,1270.5,1270.5,16545
13:42,1271.1,1271.25,1270.5,1270.5,11114
13:41,1270.45,1271.7,1270.45,1271.1,12646
13:40,1270.6,1270.6,1270.25,1270.45,15419
13:39,1271.0,1271.1,1270.45,1270.6,13586
13:38,1271.25,1271.3,1271.0,1271.0,10086
13:37,1271.3,1271.6,1271.0,1271.25,11864
13:36,1271.85,1272.05,1271.3,1271.6,6517
13:35,1271.55,1272.35,1271.3,1272.05,8086
13:34,1271.3,1271.55,1271.3,1271.55,10004
13:33,1271.3,1271.45,1271.15,1271.3,19576
13:32,1271.4,1271.95,1271.2,1271.3,9613
13:31,1271.95,1272.25,1271.3,1271.4,15038
13:30,1271.95,1272.5,1271.55,1272.0,9095
13:29,1271.4,1271.95,1271.2,1271.95,10742
13:28,1271.3,1271.95,1271.2,1271.6,9226
13:27,1271.4,1271.4,1271.0,1271.3,18617
13:26,1271.4,1271.55,1271.2,1271.4,13404
13:25,1271.7,1272.0,1271.25,1271.25,6186
13:24,1272.3,1272.3,1271.7,1271.7,6914
13:23,1271.75,1272.35,1271.4,1272.35,13461
13:22,1272.35,1272.35,1271.75,1271.75,12868
13:21,1272.35,1273.05,1272.05,1272.35,10460
13:20,1271.85,1272.35,1271.15,1272.35,6854
13:19,1271.1,1271.95,1270.95,1271.4,9337
13:18,1270.9,1271.15,1270.9,1271.1,17281
13:17,1271.0,1271.0,1270.65,1271.0,22937
13:16,1271.05,1271.4,1270.9,1271.0,5701
13:15,1271.0,1272.0,1270.95,1271.4,15470
13:14,1271.35,1271.75,1270.7,1271.0,15371
13:13,1271.3,1271.95,1271.05,1271.3,30598
13:12,1272.25,1272.25,1271.0,1271.3,15568
13:11,1272.75,1272.75,1272.05,1272.25,8308
13:10,1272.95,1273.0,1272.45,1272.75,18925
13:09,1272.5,1273.0,1272.5,1272.95,10770
13:08,1272.4,1272.75,1272.35,1272.5,10826
13:07,1273.0,1273.05,1272.35,1272.4,17879
13:06,1273.15,1273.2,1272.95,1273.05,9708
13:05,1273.35,1273.35,1273.0,1273.15,9302
13:04,1273.4,1274.05,1273.05,1273.35,9830
13:03,1272.9,1273.75,1272.9,1273.45,15301
13:02,1272.75,1272.95,1272.5,1272.9,10932
13:01,1272.8,1273.0,1272.6,1272.75,15441
13:00,1273.05,1273.15,1272.65,1272.65,6032
12:59,1272.5,1273.45,1272.5,1273.05,4795
12:58,1272.7,1273.15,1272.45,1272.5,3704
12:57,1272.0,1273.2,1272.0,1272.7,40647
12:56,1271.8,1272.1,1271.8,1272.0,33869
12:55,1272.05,1272.05,1271.8,1271.85,6390
12:54,1272.5,1272.6,1271.7,1272.05,10067
12:53,1272.45,1273.5,1272.45,1272.6,19795
12:52,1273.2,1273.4,1272.3,1272.5,15074
12:51,1273.65,1273.95,1273.2,1273.2,5044
12:50,1274.15,1274.15,1273.4,1273.95,7158
12:49,1273.25,1275.0,1273.15,1274.15,54227
12:48,1273.95,1273.95,1273.15,1273.15,5715
12:47,1273.95,1274.15,1273.6,1273.95,4130
12:46,1274.5,1274.7,1273.95,1273.95,4746
12:45,1274.9,1274.9,1274.35,1274.35,5129
12:44,1274.85,1275.7,1274.7,1274.9,15279
12:43,1275.0,1275.2,1274.25,1275.0,9539
12:42,1273.55,1275.65,1273.55,1275.15,26933
12:41,1273.4,1273.6,1273.35,1273.6,32491
12:40,1273.7,1273.7,1273.3,1273.45,11074
12:39,1274.0,1274.05,1273.5,1273.7,8244
12:38,1274.7,1274.7,1274.0,1274.0,9620
12:37,1275.45,1275.45,1274.65,1274.7,4955
12:36,1276.2,1276.2,1275.0,1275.45,9245
12:35,1276.15,1276.5,1276.0,1276.2,12865
12:34,1276.4,1276.95,1275.85,1276.25,18062
12:33,1276.0,1277.1,1276.0,1276.4,15751
12:32,1274.75,1276.45,1274.7,1276.0,18076
12:31,1274.5,1274.75,1274.35,1274.75,26524
12:30,1274.1,1274.55,1274.1,1274.5,6705
12:29,1274.45,1275.5,1274.05,1274.1,12105
12:28,1273.5,1274.45,1273.1,1274.45,7029
12:27,1272.9,1274.1,1272.8,1273.5,36739
12:26,1272.85,1272.95,1272.8,1272.9,15352
12:25,1272.8,1272.85,1272.65,1272.85,4700
12:24,1272.85,1272.9,1272.65,1272.85,4295
12:23,1272.85,1272.85,1272.65,1272.85,7119
12:22,1273.4,1273.55,1272.6,1272.6,15844
12:21,1273.6,1274.0,1273.4,1273.55,5446
12:20,1273.6,1274.0,1273.2,1273.9,6589
12:19,1272.85,1274.1,1272.8,1273.55,35433
12:18,1272.75,1272.85,1272.7,1272.85,8401
12:17,1273.55,1273.55,1272.6,1272.75,12774
12:16,1273.9,1273.9,1273.25,1273.55,7753
12:15,1273.5,1274.4,1273.1,1273.55,8787
12:14,1274.0,1274.05,1273.0,1273.5,25246
12:13,1273.85,1274.45,1273.55,1274.05,5898
12:12,1274.0,1274.45,1273.1,1273.8,5501
12:11,1273.3,1274.85,1273.2,1273.75,59171
12:10,1273.2,1273.45,1273.1,1273.3,11170
12:09,1274.4,1274.65,1273.0,1273.1,5077
12:08,1273.95,1274.8,1273.8,1274.4,11149
12:07,1274.6,1274.75,1273.4,1273.95,18785
12:06,1273.25,1274.85,1272.55,1274.35,50438
12:05,1273.5,1273.7,1272.7,1272.85,22195
12:04,1274.0,1274.25,1272.8,1273.5,22240
12:03,1275.3,1275.35,1273.85,1274.0,12299
12:02,1275.45,1275.95,1275.0,1275.3,4999
12:01,1275.65,1276.95,1275.25,1275.5,25417
12:00,1275.45,1275.7,1275.1,1275.4,9607
11:59,1275.4,1275.7,1275.0,1275.65,44549
11:58,1276.0,1276.0,1275.2,1275.4,9757
11:57,1276.55,1276.95,1275.7,1276.0,12384
11:56,1276.35,1277.65,1276.25,1276.55,21421
11:55,1276.55,1276.6,1276.0,1276.3,7949
11:54,1276.65,1276.8,1276.2,1276.4,17719
11:53,1277.35,1278.0,1276.6,1276.65,15749
11:52,1277.4,1278.15,1277.0,1277.3,19309
11:51,1278.1,1278.25,1277.15,1277.15,28326
11:50,1277.75,1278.95,1277.2,1278.05,23098
11:49,1278.6,1279.0,1277.4,1277.75,18586
11:48,1279.35,1279.4,1278.15,1278.55,9742
11:47,1279.8,1280.05,1279.2,1279.35,13730
11:46,1279.35,1280.25,1278.8,1279.95,47173
11:45,1279.2,1280.65,1279.0,1279.4,21649
11:44,1278.7,1279.8,1278.7,1279.6,15343
11:43,1278.8,1279.3,1278.35,1278.85,17361
11:42,1278.35,1278.85,1278.1,1278.8,19103
11:41,1278.7,1279.0,1278.3,1278.5,16024
11:40,1279.3,1279.45,1278.65,1278.9,9104
11:39,1278.6,1279.8,1278.5,1279.3,30954
11:38,1280.05,1280.3,1278.5,1278.5,24772
11:37,1281.5,1282.0,1280.0,1280.3,21798
11:36,1280.35,1282.0,1280.15,1281.55,33494
11:35,1279.8,1280.45,1279.1,1280.15,55425
11:34,1278.0,1279.8,1278.0,1279.8,22325
11:33,1278.95,1279.6,1278.0,1278.0,20793
11:32,1277.4,1279.5,1277.2,1278.85,45218
11:31,1277.1,1277.85,1277.0,1277.6,17967
11:30,1275.75,1277.45,1275.75,1277.4,27207
11:29,1276.4,1276.4,1275.45,1275.75,34006
11:28,1275.85,1276.5,1275.65,1276.4,36593
11:27,1276.0,1276.05,1275.4,1275.85,14619
11:26,1275.6,1276.35,1275.5,1276.25,39422
11:25,1275.9,1275.9,1275.55,1275.55,13499
11:24,1275.5,1276.05,1275.25,1275.9,23772
11:23,1274.4,1275.55,1274.35,1275.3,18836
11:22,1274.3,1274.5,1274.15,1274.4,21177
11:21,1274.35,1274.55,1274.1,1274.3,4658
11:20,1274.75,1275.4,1274.25,1274.55,12121
11:19,1274.45,1274.75,1274.0,1274.75,9976
11:18,1272.95,1274.45,1272.95,1274.45,40100
11:17,1273.1,1273.35,1272.75,1272.95,11689
11:16,1272.65,1273.5,1272.65,1273.1,8181
11:15,1271.6,1272.85,1271.6,1272.85,19418
11:14,1272.3,1272.3,1271.5,1271.65,22356
11:13,1272.35,1272.9,1272.25,1272.35,19860
11:12,1272.25,1272.35,1272.05,1272.35,11656
11:11,1273.05,1273.3,1271.85,1272.1,17880
11:10,1273.2,1273.8,1273.05,1273.05,5161
11:09,1272.55,1273.7,1272.5,1273.2,37920
11:08,1273.0,1273.0,1272.4,1272.55,8049
11:07,1273.5,1273.75,1273.0,1273.1,12969
11:06,1273.4,1273.75,1273.0,1273.5,10189
11:05,1273.6,1273.8,1273.15,1273.2,11437
11:04,1273.6,1273.75,1273.3,1273.55,19235
11:03,1274.25,1274.25,1273.3,1273.75,9457
11:02,1274.4,1274.4,1273.95,1274.25,11815
11:01,1275.8,1275.8,1274.35,1274.4,24352
11:00,1273.55,1276.0,1273.55,1276.0,42705
10:59,1274.25,1274.25,1273.55,1273.55,29938
10:58,1273.5,1274.5,1273.35,1274.2,28885
10:57,1273.55,1273.6,1273.35,1273.5,18175
10:56,1273.75,1273.8,1273.4,1273.6,14911
10:55,1272.75,1273.8,1272.75,1273.8,14303
10:54,1271.85,1272.8,1271.65,1272.5,47631
10:53,1271.85,1272.25,1271.65,1271.85,7516
10:52,1271.8,1272.35,1271.35,1271.9,29466
10:51,1271.6,1271.85,1271.55,1271.8,18976
10:50,1271.8,1271.85,1271.5,1271.55,5141
10:49,1271.8,1272.0,1271.8,1271.85,10855
10:48,1271.8,1271.9,1271.75,1271.85,24584
10:47,1271.85,1271.85,1271.5,1271.8,24237
10:46,1271.95,1272.05,1271.75,1271.85,12654
10:45,1272.2,1272.25,1271.75,1271.95,13243
10:44,1272.5,1272.55,1272.05,1272.25,12903
10:43,1272.45,1272.65,1272.3,1272.5,13090
10:42,1271.55,1272.95,1271.55,1272.65,28297
10:41,1272.05,1272.2,1271.45,1271.6,10093
10:40,1271.25,1272.2,1271.0,1272.2,11438
10:39,1271.3,1271.3,1270.95,1271.1,18777
10:38,1270.6,1271.55,1270.55,1271.3,22060
10:37,1271.8,1271.8,1270.6,1270.7,13270
10:36,1271.45,1272.35,1271.2,1271.8,31296
10:35,1271.15,1271.5,1270.75,1271.35,21397
10:34,1270.25,1271.25,1269.95,1271.15,22587
10:33,1270.25,1270.35,1270.05,1270.25,6916
10:32,1270.7,1270.7,1270.0,1270.2,25176
10:31,1271.2,1271.65,1270.4,1270.75,27254
10:30,1271.05,1271.5,1270.45,1271.25,11857
10:29,1270.0,1271.05,1269.85,1271.05,12207
10:28,1269.3,1271.3,1269.1,1270.0,43154
10:27,1270.2,1270.4,1269.25,1269.3,27438
10:26,1270.1,1271.45,1270.0,1270.2,18400
10:25,1269.3,1270.5,1269.0,1270.2,27681
10:24,1269.55,1270.0,1269.3,1269.3,9400
10:23,1269.05,1269.55,1268.95,1269.55,5204
10:22,1269.5,1269.85,1268.55,1269.0,31111
10:21,1269.25,1270.2,1269.2,1269.5,42758
10:20,1270.35,1270.35,1269.25,1269.3,12111
10:19,1269.15,1270.6,1268.65,1270.4,45711
10:18,1271.5,1271.7,1269.1,1269.35,41236
10:17,1272.0,1272.25,1271.5,1271.65,16451
10:16,1273.45,1273.45,1271.85,1272.25,14004
10:15,1273.25,1274.45,1273.1,1273.45,27738
10:14,1272.65,1273.4,1272.6,1273.1,14718
10:13,1271.85,1273.15,1271.65,1272.65,27134
10:12,1271.7,1273.85,1271.55,1272.0,25138
10:11,1272.05,1273.05,1271.5,1271.65,27665
10:10,1271.8,1272.55,1271.35,1272.0,28714
10:09,1269.3,1273.3,1268.55,1271.8,90241
10:08,1268.95,1269.45,1268.9,1269.05,13228
10:07,1268.05,1269.0,1268.05,1268.75,17274
10:06,1268.05,1268.75,1267.5,1268.1,33115
10:05,1267.85,1268.65,1267.85,1268.0,15876
10:04,1268.05,1268.55,1267.65,1267.8,33378
10:03,1268.45,1268.65,1268.0,1268.05,25208
10:02,1268.5,1269.4,1268.1,1268.15,21706
10:01,1268.8,1268.85,1268.35,1268.55,19736
10:00,1269.1,1269.65,1268.6,1268.8,16660
09:59,1269.55,1269.55,1268.65,1269.2,42544
09:58,1270.55,1270.65,1269.5,1269.55,19949
09:57,1271.0,1271.0,1270.5,1270.5,14950
09:56,1271.1,1271.45,1270.95,1271.0,7026
09:55,1270.35,1271.35,1269.8,1271.35,33557
09:54,1271.1,1271.1,1270.2,1270.35,25678
09:53,1270.6,1271.65,1270.55,1271.1,18419
09:52,1270.95,1271.0,1270.3,1270.55,19372
09:51,1271.15,1271.35,1270.65,1270.95,5842
09:50,1270.5,1272.05,1270.2,1271.45,12173
09:49,1270.7,1270.7,1270.25,1270.7,19297
09:48,1271.45,1271.5,1270.2,1270.35,27341
09:47,1272.45,1272.45,1271.4,1271.45,7345
09:46,1271.8,1273.2,1271.2,1272.45,37544
09:45,1274.1,1274.1,1271.7,1271.85,27262
09:44,1274.3,1274.4,1274.0,1274.1,16682
09:43,1274.0,1274.7,1274.0,1274.3,4724
09:42,1273.75,1274.45,1273.45,1274.05,5455
09:41,1273.55,1274.0,1273.0,1273.8,23724
09:40,1274.05,1274.3,1273.2,1273.2,12227
09:39,1274.0,1274.25,1273.7,1274.05,34267
09:38,1274.15,1274.25,1273.55,1273.9,19903
09:37,1273.2,1275.45,1273.15,1274.25,26823
09:36,1273.65,1273.7,1273.0,1273.3,13328
09:35,1272.5,1273.7,1272.4,1273.65,18224
09:34,1272.0,1272.95,1272.0,1272.55,18896
09:33,1272.4,1272.55,1271.85,1272.15,13625
09:32,1272.65,1272.65,1271.6,1272.1,21187
09:31,1271.75,1272.65,1271.35,1272.65,19908
09:30,1272.0,1272.6,1270.8,1272.2,23537
09:29,1272.6,1273.1,1271.6,1272.0,16440
09:28,1271.15,1273.3,1270.9,1272.55,20766
09:27,1270.7,1271.65,1269.4,1271.15,39902
09:26,1270.8,1271.45,1270.05,1270.5,21771
09:25,1271.8,1272.45,1270.55,1270.55,19713
09:24,1270.9,1271.95,1270.5,1271.8,11208
09:23,1271.7,1271.9,1270.6,1270.95,26766
09:22,1270.3,1272.4,1270.25,1271.9,29780
09:21,1271.4,1271.6,1270.25,1270.3,56769
09:20,1271.05,1272.15,1270.8,1271.35,41074
09:19,1272.15,1273.85,1271.05,1271.35,32729
09:18,1273.1,1273.65,1271.0,1272.2,76312
09:17,1273.1,1274.1,1272.4,1273.45,72049
09:16,1274.9,1275.2,1272.9,1273.0,88649
09:15,1276.15,1283.7,1272.05,1274.9,363244
